@id,공포번호,공포일자,법령ID,법령구분명,법령명한글,법령상세링크,법령약칭명,법령일련번호,소관부처명,소관부처코드,시행일자,자법타법여부,제개정구분명,현행연혁코드
2936,00257,20160504,011713,문화체육관광부령,예술인 복지법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=183107&type=HTML&mobileYn=&efYd=20160504,,183107,문화체육관광부,1371000,20160504,,일부개정,현행
2937,15776,20180918,000324,법률,오존층 보호를 위한 특정물질의 제조규제 등에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=204506&type=HTML&mobileYn=&efYd=20180918,오존층보호법,204506,산업통상자원부,1450000,20180918,,일부개정,현행
2938,28212,20170726,004240,대통령령,오존층 보호를 위한 특정물질의 제조규제 등에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195884&type=HTML&mobileYn=&efYd=20170726,오존층보호법시행령,195884,산업통상자원부,1450000,20170726,,타법개정,현행
2939,00068,20140722,007753,산업통상자원부령,오존층 보호를 위한 특정물질의 제조규제 등에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=157485&type=HTML&mobileYn=&efYd=20140722,오존층보호법시행규칙,157485,산업통상자원부,1450000,20140722,,일부개정,현행
2940,14839,20170726,001020,법률,옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=195088&type=HTML&mobileYn=&efYd=20170726,옥외광고물법,195088,행정안전부,1741000,20170726,,타법개정,현행
2941,28919,20180528,004242,대통령령,옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203607&type=HTML&mobileYn=&efYd=20180528,,203607,행정안전부,1741000,20180528,,타법개정,현행
2942,14839,20170726,011612,법률,온실가스 배출권의 할당 및 거래에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=195335&type=HTML&mobileYn=&efYd=20170726,배출권거래법,195335,"국무조정실,기획재정부,환경부",1051000 1092000 1480000,20170726,,타법개정,현행
2943,28562,20171229,011712,대통령령,온실가스 배출권의 할당 및 거래에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=200507&type=HTML&mobileYn=&efYd=20171229,배출권거래법시행령,200507,"국무조정실,기획재정부,환경부",1051000 1092000 1480000,20171229,,일부개정,현행
2944,14795,20170418,000994,법률,온천법,/DRF/lawService.do?OC=tooget&target=law&MST=193423&type=HTML&mobileYn=&efYd=20180419,,193423,행정안전부,1741000,20180419,,타법개정,현행
2945,28521,20171229,004243,대통령령,온천법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=200680&type=HTML&mobileYn=&efYd=20180630,,200680,행정안전부,1741000,20180630,,타법개정,현행
2946,00001,20170726,007754,행정안전부령,온천법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196174&type=HTML&mobileYn=&efYd=20170726,,196174,행정안전부,1741000,20170726,,타법개정,현행
2947,26839,20151231,004244,대통령령,올림픽기장령,/DRF/lawService.do?OC=tooget&target=law&MST=178706&type=HTML&mobileYn=&efYd=20151231,,178706,문화체육관광부,1371000,20151231,,타법개정,현행
2948,00043,20161005,007756,외교부령,외교문서 공개에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=187013&type=HTML&mobileYn=&efYd=20161005,,187013,외교부,1262000,20161005,,일부개정,현행
2949,00032,20151215,007785,외교부령,외교부 소관 비영리법인의 설립 및 감독에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=177494&type=HTML&mobileYn=&efYd=20151215,,177494,외교부,1262000,20151215,,일부개정,현행
2950,29103,20180821,011780,대통령령,외교부와 그 소속기관 직제,/DRF/lawService.do?OC=tooget&target=law&MST=204256&type=HTML&mobileYn=&efYd=20180821,,204256,"외교부,행정안전부",1262000 1741000,20180821,,일부개정,현행
2951,00059,20181029,011808,외교부령,외교부와 그 소속기관 직제 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=204987&type=HTML&mobileYn=&efYd=20181029,,204987,외교부,1262000,20181029,,일부개정,현행
2952,00001,20130323,007786,외교부령,외교부장관이 수행하는 영사관계 문서 확인사무의 수수료 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=138051&type=HTML&mobileYn=&efYd=20130323,,138051,외교부,1262000,20130323,,타법개정,현행
2953,24424,20130323,004249,대통령령,외교안보연구조성비 지급 규정,/DRF/lawService.do?OC=tooget&target=law&MST=135735&type=HTML&mobileYn=&efYd=20130323,,135735,외교부,1262000,20130323,,타법개정,현행
2954,00659,20090202,010907,법무부령,외국공문서에 대한 인증의 요구를 폐지하는 협약의 이행을 위한 법무부장관 소관 업무에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=91515&type=HTML&mobileYn=&efYd=20090202,,91515,법무부,1270000,20090202,,제정,현행
2955,25005,20131217,004254,대통령령,외국군인ㆍ군속에 대한 명예계급 수여 규정,/DRF/lawService.do?OC=tooget&target=law&MST=148022&type=HTML&mobileYn=&efYd=20131217,,148022,국방부,1290000,20131217,,일부개정,현행
2956,15153,20171212,010947,법률,외국법자문사법,/DRF/lawService.do?OC=tooget&target=law&MST=199499&type=HTML&mobileYn=&efYd=20171212,,199499,법무부,1270000,20171212,,타법개정,현행
2957,27261,20160628,011061,대통령령,외국법자문사법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=184205&type=HTML&mobileYn=&efYd=20160701,,184205,법무부,1270000,20160701,,일부개정,현행
2958,00869,20160628,011387,법무부령,외국법자문사법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=184394&type=HTML&mobileYn=&efYd=20160628,,184394,법무부,1270000,20160628,,일부개정,현행
2959,28514,20171229,004262,대통령령,외국인관광객 등에 대한 부가가치세 및 개별소비세 특례규정,/DRF/lawService.do?OC=tooget&target=law&MST=200594&type=HTML&mobileYn=&efYd=20171229,,200594,기획재정부,1051000,20171229,,일부개정,현행
2960,00548,20160309,007770,기획재정부령,외국인관광객 등에 대한 부가가치세 및 개별소비세 특례규정 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=181697&type=HTML&mobileYn=&efYd=20160309,,181697,기획재정부,1051000,20160309,,일부개정,현행
2961,14839,20170726,009542,법률,외국인근로자의 고용 등에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=195213&type=HTML&mobileYn=&efYd=20170726,외국인고용법,195213,고용노동부,1492000,20170726,,타법개정,현행
2962,29163,20180918,009657,대통령령,외국인근로자의 고용 등에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204527&type=HTML&mobileYn=&efYd=20180921,외국인고용법시행령,204527,고용노동부,1492000,20180921,,타법개정,현행
2963,00201,20171208,009698,고용노동부령,외국인근로자의 고용 등에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=199614&type=HTML&mobileYn=&efYd=20171208,외국인고용법시행규칙,199614,고용노동부,1492000,20171208,,일부개정,현행
2964,00927,20180515,007771,법무부령,외국인보호규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203539&type=HTML&mobileYn=&efYd=20180515,,203539,법무부,1270000,20180515,,타법개정,현행
2965,00050,20171229,007772,외교부령,외국인 서훈 추천에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=200699&type=HTML&mobileYn=&efYd=20171229,,200699,외교부,1262000,20171229,,일부개정,현행
2966,10307,20100520,001267,법률,외국인의 서명날인에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=105295&type=HTML&mobileYn=&efYd=20100520,외국인서명법,105295,법무부,1270000,20100520,,전부개정,현행
2967,14839,20170726,000660,법률,외국인투자 촉진법,/DRF/lawService.do?OC=tooget&target=law&MST=196013&type=HTML&mobileYn=&efYd=20170726,외국인투자법,196013,산업통상자원부,1450000,20170726,,타법개정,현행
2968,29172,20180918,004270,대통령령,외국인투자 촉진법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204552&type=HTML&mobileYn=&efYd=20180921,,204552,산업통상자원부,1450000,20180921,,타법개정,현행
2969,00206,20160802,007778,산업통상자원부령,외국인투자 촉진법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=185280&type=HTML&mobileYn=&efYd=20160802,,185280,산업통상자원부,1450000,20160802,,일부개정,현행
2970,27374,20160726,010913,대통령령,외국인학교 및 외국인유치원의 설립ㆍ운영에 관한 규정,/DRF/lawService.do?OC=tooget&target=law&MST=184935&type=HTML&mobileYn=&efYd=20160728,,184935,교육부,1342000,20160728,,일부개정,현행
2971,14525,20170117,001525,법률,외국환거래법,/DRF/lawService.do?OC=tooget&target=law&MST=191033&type=HTML&mobileYn=&efYd=20170718,,191033,기획재정부,1051000,20170718,,일부개정,현행
2972,29009,20180626,004273,대통령령,외국환거래법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203939&type=HTML&mobileYn=&efYd=20180701,,203939,기획재정부,1051000,20180701,,타법개정,현행
2973,15334,20171230,000008,법률,외무공무원법,/DRF/lawService.do?OC=tooget&target=law&MST=200897&type=HTML&mobileYn=&efYd=20171230,,200897,외교부,1262000,20171230,,일부개정,현행
2974,00047,20170502,009268,외교부령,외무공무원의 승격에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=193733&type=HTML&mobileYn=&efYd=20170502,,193733,외교부,1262000,20170502,,일부개정,현행
2975,29180,20180918,004280,대통령령,외무공무원임용령,/DRF/lawService.do?OC=tooget&target=law&MST=204597&type=HTML&mobileYn=&efYd=20180921,,204597,외교부,1262000,20180921,,타법개정,현행
2976,00029,20151020,007783,외교부령,외무공무원임용령 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=175695&type=HTML&mobileYn=&efYd=20151020,,175695,외교부,1262000,20151020,,일부개정,현행
2977,00030,20151020,010352,외교부령,외무공무원 자격심사에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=175696&type=HTML&mobileYn=&efYd=20151020,,175696,외교부,1262000,20151020,,일부개정,현행
2978,00001,20130323,007784,외교부령,외무관인규칙,/DRF/lawService.do?OC=tooget&target=law&MST=138056&type=HTML&mobileYn=&efYd=20130323,,138056,외교부,1262000,20130323,,타법개정,현행
2979,13409,20150720,011352,법률,외식산업 진흥법,/DRF/lawService.do?OC=tooget&target=law&MST=172973&type=HTML&mobileYn=&efYd=20160121,,172973,농림축산식품부,1543000,20160121,,일부개정,현행
2980,27751,20161230,011454,대통령령,외식산업 진흥법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=190527&type=HTML&mobileYn=&efYd=20170101,,190527,농림축산식품부,1543000,20170101,,타법개정,현행
2981,00205,20160405,011455,농림축산식품부령,외식산업 진흥법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=182413&type=HTML&mobileYn=&efYd=20160405,,182413,농림축산식품부,1543000,20160405,,일부개정,현행
2982,00018,20100901,009220,보건복지부령,요양급여비용중약제비지급규칙,/DRF/lawService.do?OC=tooget&target=law&MST=107496&type=HTML&mobileYn=&efYd=20100901,,107496,보건복지부,1352000,20100901,,타법개정,현행
2983,14532,20170117,010479,법률,용산공원 조성 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=191094&type=HTML&mobileYn=&efYd=20180118,용산공원법,191094,국토교통부,1613000,20180118,,타법개정,현행
2984,27751,20161230,010620,대통령령,용산공원 조성 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=190528&type=HTML&mobileYn=&efYd=20170101,,190528,국토교통부,1613000,20170101,,타법개정,현행
2985,00120,20140807,010621,국토교통부령,용산공원 조성 특별법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=158591&type=HTML&mobileYn=&efYd=20140807,,158591,국토교통부,1613000,20140807,,타법개정,현행
2986,00267,20151231,012460,국토교통부령,우수물류기업의 인증에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=178855&type=HTML&mobileYn=&efYd=20151231,,178855,"국토교통부,해양수산부",1192000 1613000,20151231,,제정,현행
2987,28946,20180605,011879,대통령령,우정사업본부 직제,/DRF/lawService.do?OC=tooget&target=law&MST=203681&type=HTML&mobileYn=&efYd=20180605,,203681,"과학기술정보통신부,행정안전부",1721000 1741000,20180605,,타법개정,현행
2988,00010,20180330,011883,과학기술정보통신부령,우정사업본부 직제 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203040&type=HTML&mobileYn=&efYd=20180330,,203040,과학기술정보통신부,1721000,20180330,,일부개정,현행
2989,14839,20170726,000041,법률,우정사업 운영에 관한 특례법,/DRF/lawService.do?OC=tooget&target=law&MST=195038&type=HTML&mobileYn=&efYd=20170726,우정사업법,195038,과학기술정보통신부,1721000,20170726,,타법개정,현행
2990,28802,20180417,004291,대통령령,우정사업 운영에 관한 특례법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203271&type=HTML&mobileYn=&efYd=20180417,우정사업법시행령,203271,과학기술정보통신부,1721000,20180417,,일부개정,현행
2991,15243,20171219,009938,법률,우주개발 진흥법,/DRF/lawService.do?OC=tooget&target=law&MST=199760&type=HTML&mobileYn=&efYd=20171219,,199760,과학기술정보통신부,1721000,20171219,,일부개정,현행
2992,29100,20180821,010066,대통령령,우주개발 진흥법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204253&type=HTML&mobileYn=&efYd=20180821,,204253,과학기술정보통신부,1721000,20180821,,일부개정,현행
2993,00001,20170726,010078,과학기술정보통신부령,우주개발 진흥법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196140&type=HTML&mobileYn=&efYd=20170726,,196140,과학기술정보통신부,1721000,20170726,,타법개정,현행
2994,14839,20170726,010587,법률,우주손해배상법,/DRF/lawService.do?OC=tooget&target=law&MST=195351&type=HTML&mobileYn=&efYd=20170726,,195351,과학기술정보통신부,1721000,20170726,,타법개정,현행
2995,14839,20170726,000015,법률,우체국보험특별회계법,/DRF/lawService.do?OC=tooget&target=law&MST=195322&type=HTML&mobileYn=&efYd=20170726,우체국보험회계법,195322,과학기술정보통신부,1721000,20170726,,타법개정,현행
2996,28210,20170726,005223,대통령령,우체국보험특별회계법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195439&type=HTML&mobileYn=&efYd=20170726,우체국보험회계법시행령,195439,과학기술정보통신부,1721000,20170726,,타법개정,현행
2997,00001,20170726,007799,과학기술정보통신부령,우체국보험특별회계법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196141&type=HTML&mobileYn=&efYd=20170726,우체국보험회계법시행규칙,196141,과학기술정보통신부,1721000,20170726,,타법개정,현행
2998,28210,20170726,004293,대통령령,우체국어음교환소참가규정,/DRF/lawService.do?OC=tooget&target=law&MST=195440&type=HTML&mobileYn=&efYd=20170726,,195440,과학기술정보통신부,1721000,20170726,,타법개정,현행
2999,14839,20170726,000016,법률,우체국예금ㆍ보험에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=195369&type=HTML&mobileYn=&efYd=20170726,우체국예금보험법,195369,과학기술정보통신부,1721000,20170726,,타법개정,현행
3000,28210,20170726,009746,대통령령,우체국예금ㆍ보험에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195441&type=HTML&mobileYn=&efYd=20170726,우체국예금보험법시행령,195441,과학기술정보통신부,1721000,20170726,,타법개정,현행
3001,00001,20170726,007800,과학기술정보통신부령,우체국예금ㆍ보험에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196335&type=HTML&mobileYn=&efYd=20170726,우체국예금보험법시행규칙,196335,과학기술정보통신부,1721000,20170726,,타법개정,현행
